"rowKey","verb","meaning","searchTerm","src","sourceTitle","sourceUrl","imageUrl","error"
"fly|flew|flown|flying","fly","飛；駕駛飛機","飛ぶ","assets/grammar-verbs/irasutoya/v1/fly-flew-flown-flying-363efa4dad.png","飛ぶトキのイラスト","https://www.irasutoya.com/2020/01/blog-post_610.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg8t4v0kzqsFm4nfVWgMeQOnZv4_XaibegzWawl7Lj7_gt6ky2-Z9NOFDvL_8tszIpjO_tqb5bgjZJYIZrF-nYxrpkhiTb1nayVmd66lLF0hdbqpeJg6qTRoAJ1eZp1FOSkZRMXy7hAGOTa/s1600/bird_toki_fly.png",""
"forbid|forbade|forbidden|forbidding","forbid","禁止；不准","禁止","assets/grammar-verbs/irasutoya/v1/forbid-forbade-forbidden-forbidding-c4ff52c7bf.png","「立入禁止」と「KEEP OUT」のテープのイラスト","https://www.irasutoya.com/2020/06/keep-out.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjtFSuZR_gxctM7nFgvP9eEqefrlcgQAKRTMlhnaTbV0rH8ksAe6YMYPbFioGdpzr05h_RXJ6thgtnTV19HpFfduCvmQFbYMiyPNYml2Xm6Mul-6zVIhW39N_RIFb_y-z9JjP-t3ivqeyTC/s1600/tachiiri_kinshi_tape.png",""
"foretell|foretold|foretold|foretelling","foretell","預言；預示","予言","assets/grammar-verbs/irasutoya/v1/foretell-foretold-foretold-foretelling-7a44bf7170.png","予言の書のイラスト","https://www.irasutoya.com/2016/11/blog-post_657.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh69514RIaZd1QTs-uQtEVGxJ91rLUQ4paJ76L8M5e6zwBbeB-1tBRg4FBTkxADLsSVgydXCZK0k4_lJl7lqz3qRvI_BUk0_rkw64GkMU3AYkpTNN0nzB_h52EV02xI2lHWVP5jiPDRQY5D/s1600/book_yogensyo.png",""
"forget|forgot|forgotten|forgetting","forget","忘記","忘れる","assets/grammar-verbs/irasutoya/v1/forget-forgot-forgotten-forgetting-9f2c455b92.png","泣きながら寝る人のイラスト（男性）","https://www.irasutoya.com/2017/10/blog-post_4.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg1oBD695107NiobNIbPpG3bqplfeza0UUx5QKECLAr2GQYELbqeYjh39HNv_AN65hTs76rGxxCDLd_ui9tt25e6hjGfqRcZn0qd7SSZyBKH5gJk4pg_WWb4nLin04tG6ZMjBYGgdLa3WE/s1600/sleep_cry_man.png",""
"forgive|forgave|forgiven|forgiving","forgive","原諒；寬恕","謝る","assets/grammar-verbs/irasutoya/v1/forgive-forgave-forgiven-forgiving-86fa87d263.png","急いで謝る人のイラスト（女性）","https://www.irasutoya.com/2018/09/blog-post_228.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi5ChaZgZmqsHUBVsUKYvof774D-M2QUJgOK1GrYHBcPB1s1gm1cZjv_9RtMTwZur5HMBPI9_GCUvm3Q49AI9o_LNYgyIbkfuoHIyJ1SB9qERWoTyzQf_-OzcMO51fb9Tugj1YOLT9RWrfG/s1600/pose_syazai_sliding_dogeza_woman.png",""
"freeze|froze|frozen|freezing","freeze","結冰；冷凍；呆住","凍る","assets/grammar-verbs/irasutoya/v1/freeze-froze-frozen-freezing-f469cfd712.png","凍るお茶の間のイラスト","https://www.irasutoya.com/2017/10/blog-post_63.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhgmaNd-zAd53tqs9zXn3k_9xIWx_3I2NaUjR3DfD3zaYe2iFzWpKh0A7XhWOS2omF7otQqIGldzUxIutnSA-zXikekLFyo7WoBTi50TEBgn2RyteRBwU8pSid30_GA9ssgmsuQAuhwPgk/s1600/ochanoma_freeze.png",""
"get|got|got|getting","get","得到；變成；到達","受け取る","assets/grammar-verbs/irasutoya/v1/get-got-got-getting-bad7eaf246.png","置き配の出前を受け取る人のイラスト","https://www.irasutoya.com/2020/05/blog-post_49.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEi0XaMNynRXdOoxqjEnFDPCd0octiJ11a6pg0FH-zBpGeSAkq7VRw9EXnAmmK1L8QX-9usGOO46ZKII-vi1jhBLSgb5dmXBPeXR9KTHMi8pF3KonirO7RKGhTonPymqz2PH8KhBmwL03mTD/s1600/demae_okihai_uketoru_man.png",""
"give|gave|given|giving","give","給；給予；捐贈","渡す","assets/grammar-verbs/irasutoya/v1/give-gave-given-giving-8b7824e3fe.png","手紙を渡す会社員のイラスト（男性）","https://www.irasutoya.com/2018/08/blog-post_234.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgJt2WD7PQ-w3AGzkRlQU2AkBEc2Dcjve99kyi50mrCxevYO5iufIGQNur3QAtJjs_v89b-V_kYObXmglwtqoL2GNjKSFZu8tKG2aV1hu_coeQPm4AndGrrskHgSYr9zudKEcr4d3Cbr0qv/s1600/message_mail_businessman.png",""
"go|went|gone|going","go","去；變得","行く","assets/grammar-verbs/irasutoya/v1/go-went-gone-going-554dcbfc21.png","旅行に行く学生のイラスト（学ラン）","https://www.irasutoya.com/2017/08/blog-post_492.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhrI0HvuCRs0N0dUqBiJ83jsgxmAa-jacLB0cH66q-zlXVE7jNEgf0c-W7wK-jQBFvaejekDIEJTVTjvrdz0wbARq5habfKD6Cw6t6RwCjYCOqm97HEKagg0SnHVCJ3P1XtqlhIZjeZkS-4/s1600/travel_happy_school_gakuran_set.png",""
"grind|ground|ground|grinding","grind","磨碎；碾碎","すりつぶす","assets/grammar-verbs/irasutoya/v1/grind-ground-ground-grinding-5f27c13d02.png","乳鉢のイラスト","https://www.irasutoya.com/2018/09/blog-post_29.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhZzLuKxmAuMHQd74Dnez3aheQviroaW5P03sRzKQ2oWgRVKTQoiicmqfljpbnDTcW8Ebhhx5Qh0EcGjoyiVAoTEbZuKwbB7CjjpKIW27eXGu2WJEwQhgnc5O4CZg6MMb9I0i3fN1mxwpOw/s1600/nyuubachi_set.png",""
"grow|grew|grown|growing","grow","生長；種植；變得","成長","assets/grammar-verbs/irasutoya/v1/grow-grew-grown-growing-a5510dd9a8.png","木の成長過程のイラスト","https://www.irasutoya.com/2014/05/blog-post_9726.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiAJAkt6r2L1fEkI-IdV_bDyk7APycg6zC_yMEQ5jIin327J87O37QiWzPQXreAJMKC0udWQYq7ZF24Khkvj8xlWYjBUQehxAjeFbBHMuNDBl0HgtB6PUlYrOlntlSLtGi-9uEvaXR2K_A/s1600/tree_seichou01.png",""
"hang|hung|hung|hanging","hang","懸掛；吊起","吊るす","assets/grammar-verbs/irasutoya/v1/hang-hung-hung-hanging-a55b6063f9.png","てるてる坊主を吊るす ぴょこ のイラスト","https://www.irasutoya.com/2015/06/blog-post_802.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgNegRVMjUt3x4REUGd-LAks_NjcHJlT-y-gk2o76_o3rV2QwZyVGLiVOuLkWxWR9ZOnRycbOdU-vabKj4d6IX7L2Hh_ai-b3frslaI0KCez6CzIjzKo_S-G6Z8FE6ATGK8Lpffo4uOS29f/s1600/pyoko06_teruterubouzu.png",""
"happen|happened|happened|happening","happen","發生；碰巧","起こる","assets/grammar-verbs/irasutoya/v1/happen-happened-happened-happening-503ab3c30e.png","水中毒のイラスト","https://www.irasutoya.com/2015/10/blog-post_533.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhefu_0p_fM_0XnVmN05acenMQTZ2VDuMZEmoEMQCpyDvk1l__xupuX36d6SriLkS9QhTBjXlZIPOXBoz0bXcznFUW2zYH5WDj4lsuM73BuSzCBKdeH76zq5mpMpL_uZ6gwgDX_xmi8ROo/s1600/mizu_chuudoku.png",""
"hate|hated|hated|hating","hate","討厭；恨","嫌い","assets/grammar-verbs/irasutoya/v1/hate-hated-hated-hating-02c7a17cbb.png","お風呂が嫌いな子供のイラスト","https://www.irasutoya.com/2020/10/blog-post_267.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiwz7qGA900tHeja1dKHttMwCkESn42hJGnEnfszH3l4LE7hcfRJiL-kZmvNb7vl3_AU4KjpG5fXT65hHb0uIBlnxLXnqK8njPwIYHc8LeQ06j9ZVVgXKUa_D_oRclbhaeR_4cIaHnuRl1f/s1600/ofuro_kirai_boy.png",""
"have|had|had|having","have","有；吃/喝；進行","持つ","assets/grammar-verbs/irasutoya/v1/have-had-had-having-6d2f9f656d.png","いろいろなペンライトを持つ人のイラスト（女性）","https://www.irasutoya.com/2020/12/blog-post_911.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhGGwMvuSE_0wkyx33_tBu_PuViPU7t4D4M1vp4ozdfLLa56JrnbyI2bMRIB-cZ8O4i6_-s41nG0WJ-f_PNoyuFQqfju2qSetCUhRABhPa7hPTr2zyxC4aw80jLZlkA15rb6uucZIfwjB3U/s1600/penlight_woman01_blue.png",""
"hear|heard|heard|hearing","hear","聽見；聽說","聞く","assets/grammar-verbs/irasutoya/v1/hear-heard-heard-hearing-4d7e4206aa.png","交通安全の「止まる・見る・聞く・待つ」のイラスト（冬）","https://www.irasutoya.com/2016/10/blog-post_251.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgntZ_vtCNPdTxumXwqPQlVeeRv12Flo5T-GDdtJHFk17vijC4wPyXrs8wl4Z75CaL4YYZVPjx9aeHpeJdh8uel8R6j_tpIfMJ6Ys0viBBHv1AaSdLZDa_lnYVy1BrsL03hhScdn1JMaulr/s1600/koutsu_anzen_winter1_tomaru.png",""
"hide|hid|hidden|hiding","hide","隱藏；躲避","隠れる","assets/grammar-verbs/irasutoya/v1/hide-hid-hidden-hiding-c40fe15e81.png","天井に隠れる忍者のイラスト","https://www.irasutoya.com/2017/01/blog-post_338.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh-RXTmACWmWJpc0MwzVBI37AH7Tnmy3EBh0TbH-Z6pRTTnwOhWKs0KBhmsK1WqyxEJsXMbE6dKWRS30uJEmWUVbwwmQteiHZfrnjG0ZBao6Zx8380Z3fVxo8kogy8h4k8ydU2SvNk_uM6J/s1600/ninja_tenjo.png",""
"hit|hit|hit|hitting","hit","打；擊中；碰撞","叩く","assets/grammar-verbs/irasutoya/v1/hit-hit-hit-hitting-0630c6dad8.png","ジャンベを叩く人のイラスト（女性）","https://www.irasutoya.com/2017/06/blog-post_120.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEicaMi7_vbALUKTBm_l7WXdK5RrYIXMRiKDCoIEYsYo36MzQkb1IQW2hcFcmpIKxAVwWbSev7feojt-siFze91jVrRVdV3smD8K9n7oIRPnoicmHcs8DCazJAdkZaFp-eXEL4MN4rLMqUDx/s1600/music_djembe_janbe_jambe_woman.png",""
"hold|held|held|holding","hold","握住；舉辦；容納","抱える","assets/grammar-verbs/irasutoya/v1/hold-held-held-holding-018a4935f5.png","リュックを前に抱える人のイラスト（女性）","https://www.irasutoya.com/2017/09/blog-post_72.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhU9fiLNHuXuY_Gb2D3iAAq4grP4VWPdcO1RW7PcyZ9Hb5qvU7nq_pRD4AIHomM8v8JA4wMGMA3KfPKFe2SGNIxdiptin5Zm_Rnz0GaRfGS2N2Ej93XFom3vYtq80RFlUEn1JCwBRN4drg/s1600/pose_ruck_front_woman.png",""
"hop|hopped|hopped|hopping","hop","單腳跳；跳躍","跳ねる","assets/grammar-verbs/irasutoya/v1/hop-hopped-hopped-hopping-a116d445a3.png","キノコの上を跳ねる ぴょこ のイラスト","https://www.irasutoya.com/2015/10/blog-post_806.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhblNRX-plBk4lE3WzP9nIyEsM4hh1Wp6vz3QP_o1aKshaxoys1k3yoXoBo1Ley1V2DcSWxrpnOwvaEor55I93-s4o9FHn_8BQvVjRh-LZGbWYTCfH-JV7eQrXSJRwafG8jNn4A8F9nPCGZ/s1600/pyoko11_kinoko.png",""
"hurt|hurt|hurt|hurting","hurt","使受傷；疼痛；傷害","怪我","assets/grammar-verbs/irasutoya/v1/hurt-hurt-hurt-hurting-f475fffdc6.png","腕の怪我を処置された男の子のイラスト","https://www.irasutoya.com/2014/11/blog-post_304.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg8N31TKBM_C9Oh4Qcyzd1QydoJw9q21VESeD33N9Yldvfch7pBR4rsXOxychXlsK6fxiq5_hhlTQs-ZG9LNuvSyKlXyjeq461Xe4H9cKjNfX6UhzXANsjJS2ITNuVkBJY5IjJ_jtTNYLuG/s1600/chiryou_syochi_boy.png",""
"jump|jumped|jumped|jumping","jump","跳；躍過","ジャンプ","assets/grammar-verbs/irasutoya/v1/jump-jumped-jumped-jumping-8c54a4191f.png","ジャンプボールのイラスト（バスケットボール）","https://www.irasutoya.com/2014/10/blog-post_765.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEglTksKw0cLV_MbclDQsoA5fzZLTw-Ke7QeoYoyaeJlaTFLZ74TYQBl-F9UAhQrGXOZbNVmq33XUWbIcrXoUVu03xiknyAJrhEaLgKzxktF-12eV8fVDXxrhO2CN0YRlYRY-EqB4wIZDL2Q/s1600/basketball_jumpball.png",""
"keep|kept|kept|keeping","keep","保持；保留；繼續","保管","assets/grammar-verbs/irasutoya/v1/keep-kept-kept-keeping-b2e8ee99b6.png","ハードウェアウォレットのイラスト","https://www.irasutoya.com/2018/02/blog-post_748.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjMiGgqDHDJfTgQEn1mI-S1kePXklDMmz_bXCPpFD3nCKCIo2bYhyOAZm4Ko9B1AVJ1jyTw1Ek0xFMQ6VduWUopMZs68V2KGr6GykqhDtRMFPtpF2XCJS3f9xslwfRmJk8dwO2qimpSsJ4/s1600/money_hardware_wallet.png",""
"kick|kicked|kicked|kicking","kick","踢","蹴る","assets/grammar-verbs/irasutoya/v1/kick-kicked-kicked-kicking-780b98d081.png","石を蹴る子供のイラスト","https://www.irasutoya.com/2018/03/blog-post_94.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiJ7CGv2O3MML49tAnIKl4za-OJuylR8oPVmFg-L9CUtguL9HLSJumbnb7axhD4ZSn8kmXqbyH6pARgaGXULHUYUmA0iu3n-zR1QYFFeNqP8LzIfUAyNdm1HKuA-QzO659c9b-Fe8qhZvI/s1600/ishi_keru_boy.png",""
"kneel|knelt|knelt|kneeling","kneel","跪下","正座","assets/grammar-verbs/irasutoya/v1/kneel-knelt-knelt-kneeling-e753d6fb8a.png","正座で足が痺れた人のイラスト（喪服の女性）","https://www.irasutoya.com/2018/11/blog-post_841.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhzWT66VhGcGi46210CW-xd8EDlpo4Iv1y1KrV20zXXblHvVSyCZQE9VVBqUig9GidRerqbsHnXO6ai-CsKrcrAouuUJyofhpugnQi7vZdphXn6Nn6OFKBqPHkeVQRzHyNaljxhIEQCZj1Z/s1600/seiza_shibireru_osoushiki_woman.png",""
"know|knew|known|knowing","know","知道；認識","知る","assets/grammar-verbs/irasutoya/v1/know-knew-known-knowing-dcd83000f0.png","「井の中の蛙大海を知らず」のイラスト","https://www.irasutoya.com/2020/12/blog-post_782.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhs-iTSsovY4eKBRxZf_muD2XTloL76nN0qFhDyXsmKMLLJpScpZQV1vyIFejNInSIGv5bmGvORR02q03KinBhVuq_-uNnTmAP0ECWrKfAonw0fTV3XFGTcjz51IjEq8Q1GyKNX83N3lN88/s1600/kotowaza_inonaka_kawazu.png",""
"lay|laid|laid|laying","lay","放置；產卵；鋪設","置く","assets/grammar-verbs/irasutoya/v1/lay-laid-laid-laying-9a563d3c32.png","ドアの前に荷物を置く配達員のイラスト","https://www.irasutoya.com/2020/04/blog-post_74.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgYM6bVITUi2ndjxbfblPzFqWD93o5-8m6RsARJZt3q0pLEMhG_SeaQ8-jHzEhJyvcNmu6BOusEAMLtfwv7kjmBGpTJfB6ArWszaN5bsYKOIjzdhWSIoMZ_HWdmXUnekLCPCdw76d8vZi1N/s1600/yuubin_takuhaiin_door_okihai.png",""
"lead|led|led|leading","lead","引導；帶領；通往","案内","assets/grammar-verbs/irasutoya/v1/lead-led-led-leading-102a5cf8b3.png","案内をする飼育員のイラスト（女性）","https://www.irasutoya.com/2018/01/blog-post_975.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgyLjqmVkAj39zW3DC4YfuTWqREDsAceMzo3HQYT0b9fhO8pezMKz-QHzg2_Wx72wNHamLRs-jTCehIem6SQ_9V7W-ECivj0rZA540y-vv725KDIkEMRfnEGIh5VO6sndsgGsKWY1dOK88/s1600/job_shiikuin_woman_annai.png",""
"lean|leant|leant|leaning","lean","傾斜；倚靠","ピサの斜塔","assets/grammar-verbs/irasutoya/v1/lean-leant-leant-leaning-241488f84b.png","ピサの斜塔のイラスト","https://www.irasutoya.com/2012/07/blog-post_08.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiau2o0iuHUkZ4pw3ZnO6lGuFgXkLifRQBEPU0BvmYF1-nvsC5vG1ATh9aZxvgI9PqnUKJ_jmYcCYF3ZnzsUA29c28UWcrrGfIKLS3vvGkJR7GgdG6muXSxYHzPsU54NdSPsa8VNXjzKGk/s1600/Torre_di_Pisa.png",""
"leap|leapt|leapt|leaping","leap","跳躍；劇增","ジャンプ","assets/grammar-verbs/irasutoya/v1/leap-leapt-leapt-leaping-8c54a4191f.png","ジャンプボールのイラスト（バスケットボール）","https://www.irasutoya.com/2014/10/blog-post_765.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEglTksKw0cLV_MbclDQsoA5fzZLTw-Ke7QeoYoyaeJlaTFLZ74TYQBl-F9UAhQrGXOZbNVmq33XUWbIcrXoUVu03xiknyAJrhEaLgKzxktF-12eV8fVDXxrhO2CN0YRlYRY-EqB4wIZDL2Q/s1600/basketball_jumpball.png",""
"learn|learnt|learnt|learning","learn","學習；得知","学ぶ","assets/grammar-verbs/irasutoya/v1/learn-learnt-learnt-learning-e3b59e6b9a.png","外国語を学ぶ人のイラスト（男性）","https://www.irasutoya.com/2019/12/blog-post_24.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEisefoefV3aBijsqIRQTxgk5TK9SCZ2MnV82Qw_oxKyKZxOeXGZOqUge_06bubPx5sTkWDjFgTwPzGjeKLGkAQ3gRd_eSk74Mqbd4k2lxzBMyl1dp1LITBqOv3r4gv2D0Q7D8CCgF7V1Sce/s1600/study_gogaku_man1_english.png",""
"leave|left|left|leaving","leave","離開；遺留；剩下","離れる","assets/grammar-verbs/irasutoya/v1/leave-left-left-leaving-685f33e7a3.png","ペットホテルのイラスト","https://www.irasutoya.com/2017/09/blog-post_188.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjLY0xiOMf_AsUP53E1yKP7ycbeci0jvTDqCMipsuaXZMOO3njL-xhyphenhyphenDF3S0vclWZRpA-3_nZsaxJm3y5qwoVOzz-cRtS0DYlZZGk6UAK5IJq9pgy8Bx8WIfLJXISV0OvVkpugfBVYWDYg/s1600/pet_building_hotel.png",""
"lend|lent|lent|lending","lend","借出；借給","貸す","assets/grammar-verbs/irasutoya/v1/lend-lent-lent-lending-a1663068da.png","けが人に肩を貸す人のイラスト（女性）","https://www.irasutoya.com/2018/03/blog-post_730.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgTv0ulFQgno4ETZ9St51Y7T_4wHiR0Eix8YEADzK4E_Bsf46na_YTIpOA61DftS19tqc4I77eKnmBI5cczVtxYOCWgeh3nRsLKiJUU2faa-K2BFI8pNv3A7FVhDGer2s45UhGiScc287Q/s1600/friend_kata_kasu_woman.png",""
"let|let|let|letting","let","讓；允許；出租","許可","assets/grammar-verbs/irasutoya/v1/let-let-let-letting-c4dd4064ff.png","東京特許許可局のイラスト","https://www.irasutoya.com/2017/07/blog-post_85.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiP219glDRTPTVCxbp2QorZxAaGgd1Kqblsduu2HzYx-ab31Lpd7ZCTJciA5qcK5MlxRoaxmWqMj9ig6B1ttMX8srTfhS9erg-HlNjMbIK0_XEYcvkllV6kKocaucWLKYPpcug9bQvwES40/s1600/hayakuchi_tokyo_tokkyo.png",""
"lie|lay|lain|lying","lie","躺；平放；位於","横になる","assets/grammar-verbs/irasutoya/v1/lie-lay-lain-lying-f525809bb7.png","電車のドアの横に立つ人のイラスト","https://www.irasutoya.com/2017/07/blog-post_934.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEid0N9gmYbHI17JxXGmAFORXDeAKi5mWup6BFebKhqudrPVTL0xAEaQruThVPrCPMXL4U6P67vkLvk4B6sLvF31kPojbTN3b7zJpmattuolTje1-DHJr3uOBgT4gOOfOlOwc3eB6BSOknk5/s1600/train_door_gardian.png",""
"lie|lied|lied|lying","lie","說謊","嘘をつく","assets/grammar-verbs/irasutoya/v1/lie-lied-lied-lying-943d4b7fce.png","エイプリルフールに嘘をつくウェブサイトのイラスト","https://www.irasutoya.com/2016/07/blog-post_711.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgK-psdrN1AiG5x6oDOaPSU0YTAZ5S5PlKJB_VQPYK7DvZ-9Io1yIcOxJiFwwPSUXbraXMrgh-LwJrEKS21UZqhAUUhqGCJQ8TNcCy3Pa8XeUg1K9Tq6NI7CbaaFCou8DxXeMx51vSqoMC4/s1600/aprilfools_website.png",""
"lose|lost|lost|losing","lose","失去；輸掉；遺失","負ける","assets/grammar-verbs/irasutoya/v1/lose-lost-lost-losing-784f3fd1e4.png","ウイルスに負ける細胞のイラスト","https://www.irasutoya.com/2017/11/blog-post_213.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEikE56IqYdPnxWxb6ATQQn2mXnRIqS8NNtdEoledblplx66PkYe6EmRX7DoP4XwZK44kmjlt10sQQBT1o9GjkBPAnN14Ye6PLT5VBUWadKVC2XwKzXxWncN0fh_40JJNCNafJ4RYZyMczQ/s1600/medical_virus_saibou.png",""
"make|made|made|making","make","製造；使得；賺取","作る","assets/grammar-verbs/irasutoya/v1/make-made-made-making-8c0d2e90bd.png","モールアートを作る人のイラスト","https://www.irasutoya.com/2016/01/blog-post_8.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj9Ww7IKrlodpy1bggICh54p-4lqqPLSOLO1tMEaes-kKjVNh3PW5EqtSkAeuSrI1gh6wISpi14NNq1O3Wf7mpLSG2N7odI7AucZIbevG7u4blFz5f26iFpt4Pas4jKIHSz5fQ1A3SmuBhN/s1600/kousaku_mo-ru_art.png",""
"mean|meant|meant|meaning","mean","意思是；意味著；打算","意味","assets/grammar-verbs/irasutoya/v1/mean-meant-meant-meaning-49c103650a.png","イグアノドンのイラスト（恐竜）","https://www.irasutoya.com/2013/04/blog-post_7262.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhcxwvhlTScySQRCHXvAqE9r_8uzCFm26-_c6wZ3_REdPPsHfPdyS4vsAtiJ6bw66dE7uklsAjMWhZzElNUIVjYieIstQZiO1tAwwZgOu9bT0BRVUm6us9MxBNkY6m7KOxd0U8Urvma52o/s1600/Iguanodon.png",""
"meet|met|met|meeting","meet","遇見；認識；滿足","会う","assets/grammar-verbs/irasutoya/v1/meet-met-met-meeting-80e16da4e6.png","織姫と彦星のイラスト（ゆめかわ）","https://www.irasutoya.com/2019/06/blog-post_37.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhZiupnCY1Rx6qfZStMgUQUpn1ys3nRH4k5voiVAEaQSnpEAe1emmRzj2EbeFRnfi91Z9oXI4Dqo2ZSSHdZoC_FJr0bzmxJBnFcebpo7AhQL_XFsHNizABL6la2oN2YEShPM6l1jPGekG2y/s1600/yumekawa_tanabata_couple.png",""
"mend|mended|mended|mending","mend","修補；改正","修理","assets/grammar-verbs/irasutoya/v1/mend-mended-mended-mending-c381da1b5d.png","靴を修理している人のイラスト","https://www.irasutoya.com/2015/02/blog-post_828.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiBKJGWlBrE-WGifNpZFJlx0mBeUwhV2pDkuuWyJFiiGSW0ixNNjCem-r3xQmOqu7qCbK8GbGdrCZbEio2eBf416bXW2cP7H4ClmTszTg83CR0hSOfcs20mv90Jpkm_KpXjlmE0R7z4UMK7/s1600/shoes_kutsuya_syuri.png",""
"mistake|mistook|mistaken|mistaking","mistake","弄錯；誤解","買い間違え","assets/grammar-verbs/irasutoya/v1/mistake-mistook-mistaken-mistaking-907dce8af5.png","シャンプーとリンスを買い間違えた人のイラスト","https://www.irasutoya.com/2019/11/blog-post_67.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhVQQ9SFnjxycBG-Tm0X9RzDpaFiAwWcUgNe0LgYuDR-hAEIEOJFuamRws-gQBLmlBiKgVM3K9aRjFU6LvsSlluUckZQQ2_AQxlsiIFmXw_F0xBfGs1scvprLEG0FyRvGQ3CBmSOeFWhEnx/s1600/shopping_hair_shampoo_rinse_machigae.png",""
"open|opened|opened|opening","open","打開；開始；開門營業","開ける","assets/grammar-verbs/irasutoya/v1/open-opened-opened-opening-120e7981f1.png","ペダルでフタを開けるゴミ箱のイラスト","https://www.irasutoya.com/2020/05/blog-post_664.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjwQQrbOTEgUGgh6lC6oaSotCKSjJT_58uP2QuR2zdv8jdDMdv2ne76E5Q_f9QgRydAqK_vd_Lkfy2C3PSA4sNoycuopCBfx-1xn1t6xidD0hWMvtW0HYDe8VLnNOm86ZbPzhP4d-tDacgf/s1600/gomibako_pedal.png",""
"overtake|overtook|overtaken|overtaking","overtake","趕上；超越；超車","折れ線グラフ","assets/grammar-verbs/irasutoya/v1/overtake-overtook-overtaken-overtaking-751900702e.png","いろいろな折れ線グラフのイラスト","https://www.irasutoya.com/2015/06/blog-post_38.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjUb4JCST8jijP3awcbI6ZEippcAUSY-Exw_rj7wLiTwKJqas-Bm8DV3kFWFNSlYeHcT3npRLM255IipeewkmRFNg-_5FlZS7_GopdiRzeilc8Uzb6MXxjJ6VD4praHt2k9eHdC6c78wmk/s1600/graph10_oresen1.png",""
"pay|paid|paid|paying","pay","付款；支付；償還","支払う","assets/grammar-verbs/irasutoya/v1/pay-paid-paid-paying-b3402c5109.png","お金を支払う人のイラスト（男性会社員）","https://www.irasutoya.com/2017/05/blog-post_496.html","https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjhAAazu8DS8Fje5DA3IlRTo2ITLJaM2VSFYIhH2vXyRSHp37Dzfc-VPhvniIm9LAwVzXlXyNZjLiy9WqjCHca6MBlcLV3yQolUZs8qS8vk1m6q6EOIVp3E9c3XPbyssrKM1xymfeQ1wFu8/s1600/shopping_shiharai_businessman.png",""
